"respondent_id","block","profile","price_all","washes_all","donations_all","emissions_all","choice","buy"
38,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
38,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
38,3,"7","€165","32 washes","no donations","carbon neutral",1,"No"
38,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
38,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
38,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
38,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
38,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
38,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
38,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
38,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
38,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
38,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
38,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
38,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
38,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
38,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
38,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
38,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
38,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"No"
38,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
38,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
38,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
38,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
38,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
39,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
39,1,"10","€165","57 washes","no donations","37 ktons",1,"No"
39,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
39,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
39,2,"14","€165","57 washes","2% donated","carbon neutral",1,"No"
39,2,"15","€35","32 washes","no donations","37 ktons",0,NA
39,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"No"
39,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
39,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
39,4,"23","€100","57 washes","2% donated","37 ktons",1,"No"
39,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
39,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
39,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
39,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
39,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
39,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
39,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
39,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
39,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
39,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
39,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
39,8,"19","€100","57 washes","4.75% donated","72.6 ktons",1,"No"
39,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
39,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
39,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
39,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
39,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
39,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
39,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
39,10,"25","€35","57 washes","no donations","carbon neutral",1,"No"
40,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
40,1,"10","€165","57 washes","no donations","37 ktons",1,"No"
40,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
40,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
40,2,"14","€165","57 washes","2% donated","carbon neutral",1,"No"
40,2,"15","€35","32 washes","no donations","37 ktons",0,NA
40,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
40,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
40,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
40,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
40,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
40,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
40,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
40,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
40,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
40,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
40,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
40,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
40,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
40,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
40,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
40,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
40,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
40,8,"21","€35","7 washes","no donations","carbon neutral",1,"Yes"
40,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
40,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
40,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
40,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
40,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
40,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
41,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
41,1,"10","€165","57 washes","no donations","37 ktons",0,NA
41,1,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
41,2,"12","€100","7 washes","no donations","72.6 ktons",1,"No"
41,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
41,2,"15","€35","32 washes","no donations","37 ktons",0,NA
41,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
41,3,"7","€165","32 washes","no donations","carbon neutral",1,"No"
41,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
41,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
41,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
41,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
41,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
41,5,"30","€165","7 washes","no donations","72.6 ktons",1,"No"
41,5,"11","€35","57 washes","4.75% donated","carbon neutral",0,NA
41,6,"18","€100","7 washes","no donations","carbon neutral",1,"Yes"
41,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
41,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
41,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
41,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
41,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
41,8,"19","€100","57 washes","4.75% donated","72.6 ktons",1,"Yes"
41,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
41,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
41,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
41,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
41,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
41,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
41,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
41,10,"25","€35","57 washes","no donations","carbon neutral",1,"No"
42,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
42,1,"10","€165","57 washes","no donations","37 ktons",0,NA
42,1,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
42,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
42,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
42,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
42,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
42,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
42,3,"9","€35","7 washes","4.75% donated","37 ktons",1,"Yes"
42,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
42,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
42,4,"24","€35","32 washes","no donations","72.6 ktons",1,"Yes"
42,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
42,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
42,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
42,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
42,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
42,6,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
42,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
42,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
42,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
42,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
42,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
42,8,"21","€35","7 washes","no donations","carbon neutral",1,"Yes"
42,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
42,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
42,9,"28","€35","7 washes","2% donated","37 ktons",1,"Yes"
42,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
42,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
42,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
43,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
43,1,"10","€165","57 washes","no donations","37 ktons",1,"Yes"
43,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
43,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
43,2,"14","€165","57 washes","2% donated","carbon neutral",1,"Yes"
43,2,"15","€35","32 washes","no donations","37 ktons",0,NA
43,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
43,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
43,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
43,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
43,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
43,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
43,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
43,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
43,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
43,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
43,6,"20","€165","32 washes","2% donated","37 ktons",1,"Yes"
43,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
43,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
43,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
43,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
43,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
43,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
43,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
43,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
43,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
43,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
43,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
43,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
43,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
44,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
44,1,"10","€165","57 washes","no donations","37 ktons",1,"No"
44,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
44,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
44,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
44,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
44,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
44,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
44,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
44,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
44,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
44,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
44,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
44,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
44,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
44,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
44,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
44,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
44,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
44,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
44,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
44,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
44,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
44,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
44,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
44,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
44,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
44,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
44,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
44,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
45,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
45,1,"10","€165","57 washes","no donations","37 ktons",1,"No"
45,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
45,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
45,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
45,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
45,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
45,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
45,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
45,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
45,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
45,4,"24","€35","32 washes","no donations","72.6 ktons",1,"Yes"
45,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
45,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
45,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
45,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
45,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
45,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
45,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
45,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
45,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
45,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
45,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
45,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
45,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
45,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
45,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
45,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
45,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
45,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
46,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
46,1,"10","€165","57 washes","no donations","37 ktons",0,NA
46,1,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
46,2,"12","€100","7 washes","no donations","72.6 ktons",1,"No"
46,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
46,2,"15","€35","32 washes","no donations","37 ktons",0,NA
46,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
46,3,"7","€165","32 washes","no donations","carbon neutral",1,"No"
46,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
46,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
46,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
46,4,"24","€35","32 washes","no donations","72.6 ktons",1,"Yes"
46,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
46,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
46,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
46,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
46,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
46,6,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
46,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
46,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
46,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
46,8,"19","€100","57 washes","4.75% donated","72.6 ktons",1,"Yes"
46,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
46,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
46,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
46,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
46,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
46,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
46,10,"26","€165","32 washes","4.75% donated","72.6 ktons",1,"No"
46,10,"25","€35","57 washes","no donations","carbon neutral",0,NA
47,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
47,1,"10","€165","57 washes","no donations","37 ktons",1,"No"
47,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
